order_id,customer_id,product_id,order_date,quantity,sales,discount,profit
O133345,C1686,P1253,2024-05-09,2,606.48,31.92,33.04
O133346,C5870,P1202,2024-11-25,2,451.42,50.16,34.93
O133347,C4407,P1165,2025-01-16,1,21751.73,1144.83,3100.11
O133348,C3554,P1080,2024-11-06,1,17858.21,0.0,1654.56
O133349,C4182,P1252,2024-08-24,1,348.79,0.0,33.1
O133350,C5986,P1213,2024-12-28,2,144.81,16.09,11.81
O133351,C2261,P1110,2025-08-18,1,6405.38,337.12,961.9
O133352,C5390,P1085,2024-04-25,2,5421.57,956.75,747.32
O133353,C1512,P1058,2025-09-29,1,48771.81,8606.79,4043.1
O133354,C1033,P1232,2024-08-14,4,2663.48,0.0,160.57
O133355,C5545,P1269,2024-03-02,1,1439.58,75.77,134.28
O133356,C1448,P1093,2024-11-28,2,10714.31,563.91,1294.92
O133357,C4457,P1058,2025-03-18,1,48771.81,8606.79,5755.91
O133358,C3384,P1131,2025-12-27,3,52362.15,5818.02,4986.49
O133359,C3064,P1241,2025-07-17,1,324.14,17.06,34.44
O133360,C5962,P1265,2024-10-11,3,4809.38,848.71,583.11
O133361,C2638,P1293,2024-01-27,1,17934.74,943.93,1307.33
O133362,C1480,P1229,2024-02-06,1,702.15,78.02,113.26
O133363,C2237,P1178,2025-07-11,1,13514.16,0.0,2776.8
O133364,C5824,P1045,2024-07-06,1,34155.0,0.0,4830.88
O133365,C5670,P1251,2025-02-16,1,195.11,10.27,15.46
O133366,C2490,P1114,2025-11-09,1,10632.21,559.59,1472.99
O133367,C3745,P1071,2024-08-05,1,13704.98,1522.78,1442.42
O133368,C3974,P1086,2025-09-05,1,7070.19,785.58,1032.72
O133369,C5909,P1146,2024-08-22,1,17574.81,0.0,2623.1
O133370,C4141,P1132,2025-03-30,1,3737.63,196.72,530.68
O133371,C5241,P1292,2024-02-10,1,2313.85,578.46,303.92
O133372,C1725,P1071,2025-01-25,2,30455.5,0.0,5249.45
O133373,C3467,P1126,2025-06-02,2,41276.56,0.0,3607.9
O133374,C4839,P1013,2025-04-12,1,49178.05,2588.32,4432.93
O133375,C1223,P1061,2025-10-30,1,34494.88,1815.52,1654.71
O133376,C3162,P1281,2025-12-03,2,2430.14,270.02,193.78
O133377,C5719,P1295,2025-02-13,1,16780.09,883.16,2941.96
O133378,C4903,P1285,2024-11-16,3,85772.28,15136.29,10803.89
O133379,C1699,P1030,2024-01-28,2,18567.47,2063.05,2795.64
O133380,C3442,P1104,2025-08-06,2,9947.59,1105.29,1328.65
O133381,C3298,P1291,2024-05-15,1,7337.61,1834.4,897.04
O133382,C1609,P1155,2025-10-02,1,21435.78,0.0,3094.82
O133383,C2569,P1130,2025-05-28,3,56929.34,6325.48,10893.35
O133384,C1909,P1188,2024-06-02,1,7707.51,856.39,1344.27
O133385,C5954,P1209,2024-08-05,2,691.24,36.38,89.68
O133386,C3535,P1067,2024-10-09,3,80773.25,4251.22,12602.34
O133387,C1770,P1227,2024-12-05,1,1084.69,0.0,72.52
O133388,C3332,P1247,2025-06-09,2,142.22,0.0,-4.84
O133389,C1465,P1142,2024-07-16,1,24310.81,1279.52,3557.27
O133390,C5198,P1074,2024-06-20,1,30921.72,0.0,5704.36
O133391,C4225,P1246,2024-10-24,2,318.74,16.78,36.6
O133392,C3618,P1097,2024-08-20,2,1121.42,0.0,195.33
O133393,C4667,P1186,2024-08-10,1,32826.4,0.0,3557.53
O133394,C2570,P1040,2024-09-14,1,49679.28,2614.7,6130.59
O133395,C3046,P1291,2025-08-08,3,24764.43,2751.6,2154.09
O133396,C1468,P1047,2025-12-11,2,70071.0,0.0,9956.39
O133397,C2220,P1260,2024-03-12,1,983.36,173.54,90.73
O133398,C1174,P1178,2025-05-22,2,27028.32,0.0,3685.02
O133399,C1534,P1122,2024-09-30,4,78652.24,0.0,17433.52
O133400,C4305,P1292,2025-01-15,4,10412.32,1156.92,551.94
O133401,C2136,P1088,2024-10-25,1,4667.54,823.68,628.63
O133402,C1036,P1023,2024-11-22,1,33823.49,0.0,5205.32
O133403,C1981,P1228,2024-11-26,2,1059.71,187.01,62.08
O133404,C2565,P1043,2025-05-14,3,71577.84,3767.25,10262.55
O133405,C1711,P1023,2025-07-22,1,32132.32,1691.17,2648.05
O133406,C2069,P1132,2025-10-13,1,3934.35,0.0,664.68
O133407,C5886,P1236,2025-09-13,1,1115.78,58.73,119.32
O133408,C1129,P1171,2024-06-17,1,14017.76,2473.72,-1531.18
O133409,C3847,P1293,2025-10-19,3,45308.81,11327.2,4752.44
O133410,C4918,P1104,2025-06-25,3,14921.39,1657.93,2339.28
O133411,C5922,P1058,2024-10-04,1,57378.6,0.0,6100.92
O133412,C2800,P1032,2024-06-28,1,47859.98,5317.78,5913.21
O133413,C2553,P1016,2025-04-19,2,100566.2,0.0,7055.4
O133414,C3121,P1263,2025-07-21,1,1077.28,190.11,114.8
O133415,C4173,P1094,2024-12-25,2,1197.11,63.01,180.4
O133416,C3205,P1185,2025-06-23,1,15277.43,1697.49,2373.52
O133417,C2667,P1188,2025-06-18,2,16271.41,856.39,3283.16
O133418,C5544,P1269,2025-05-20,2,2727.63,303.07,110.48
O133419,C3065,P1141,2024-08-23,2,75414.72,3969.2,15749.1
O133420,C1939,P1186,2024-07-14,1,32826.4,0.0,5379.14
O133421,C5983,P1063,2024-10-28,1,37250.82,0.0,2574.53
O133422,C3854,P1130,2025-12-25,1,21084.94,0.0,4250.94
O133423,C5245,P1051,2024-02-08,1,39006.79,2052.99,7030.55
O133424,C2626,P1144,2024-08-31,1,18067.81,2007.54,2893.97
O133425,C2165,P1091,2025-10-15,3,24480.22,1288.43,2763.93
O133426,C1957,P1177,2025-10-04,2,38631.84,6817.38,3559.67
O133427,C4793,P1291,2024-05-21,1,8254.81,917.2,1149.67
O133428,C5843,P1025,2024-05-11,2,138808.69,15423.19,25664.12
O133429,C5703,P1292,2024-04-11,1,2747.69,144.62,204.2
O133430,C4548,P1083,2024-10-02,1,44126.72,2322.46,2257.55
O133431,C4631,P1053,2024-03-03,1,51028.53,0.0,8284.23
O133432,C2338,P1262,2024-01-17,2,2350.4,123.7,-254.03
O133433,C2883,P1037,2025-03-27,1,36475.66,6436.88,2552.07
O133434,C1347,P1300,2024-03-14,1,23696.07,0.0,4483.16
O133435,C3829,P1182,2024-12-25,1,27263.57,3029.29,4744.44
O133436,C5799,P1163,2024-11-21,2,50987.47,5665.27,9037.0
O133437,C4347,P1024,2025-02-27,2,199833.64,0.0,26559.64
O133438,C3164,P1195,2025-08-24,1,26723.85,0.0,3504.7
O133439,C2557,P1178,2024-08-27,1,13514.16,0.0,2222.75
O133440,C3468,P1232,2025-05-03,1,599.28,66.59,45.53
O133441,C2738,P1268,2025-06-28,3,1508.16,0.0,152.51
O133442,C5612,P1280,2025-02-23,2,1406.07,156.23,259.83
O133443,C4564,P1225,2024-10-25,1,474.05,0.0,32.72
O133444,C2312,P1003,2024-01-10,1,76758.91,0.0,6697.93
O133445,C3179,P1229,2024-06-26,2,1482.32,78.02,165.32
O133446,C1069,P1210,2025-08-30,3,2209.46,116.29,165.13
O133447,C1118,P1272,2024-11-11,3,8382.68,441.19,822.72
O133448,C3230,P1166,2024-08-26,2,39808.26,4423.14,7292.0
O133449,C3186,P1132,2025-10-30,4,15737.4,0.0,3342.52
O133450,C1064,P1049,2025-02-06,3,85134.07,15023.66,9085.13
O133451,C2849,P1164,2025-12-05,1,6845.85,360.31,1366.09
O133452,C2382,P1277,2025-08-22,1,2117.59,0.0,329.38
O133453,C2422,P1041,2024-05-24,1,11180.99,588.47,1369.27
O133454,C2695,P1203,2024-02-08,2,1507.62,0.0,99.76
O133455,C4013,P1154,2024-01-14,2,55245.44,0.0,7772.67
O133456,C4642,P1114,2024-08-18,1,8953.44,2238.36,1423.34
O133457,C2966,P1105,2025-09-16,3,7959.99,418.95,1264.93
O133458,C5923,P1009,2025-11-27,1,29656.32,1560.86,3931.07
O133459,C3941,P1098,2025-11-27,1,1972.2,103.8,137.32
O133460,C4494,P1162,2024-03-11,1,15432.15,0.0,3539.0
O133461,C3265,P1177,2025-05-10,4,77263.67,13634.77,11487.59
O133462,C5693,P1255,2024-09-23,2,658.73,34.67,67.03
O133463,C3707,P1273,2024-03-01,1,2255.28,0.0,261.45
O133464,C4749,P1258,2025-10-18,3,1312.17,145.8,127.17
O133465,C3618,P1094,2024-11-24,2,1134.11,126.01,142.28
O133466,C5339,P1293,2024-03-28,1,18878.67,0.0,2375.83
O133467,C4845,P1125,2024-11-20,1,4863.16,1215.79,888.17
O133468,C5128,P1059,2025-05-14,4,183450.49,20383.39,21355.18
O133469,C1336,P1003,2025-01-08,1,72920.96,3837.95,8540.58
O133470,C3882,P1245,2025-05-17,3,980.6,51.61,85.9
O133471,C3631,P1194,2024-10-24,2,30629.97,3403.33,5460.65
O133472,C2960,P1236,2024-06-26,2,1879.22,469.8,248.55
O133473,C2413,P1049,2025-03-31,2,56756.05,10015.77,7401.62
O133474,C5092,P1234,2024-04-15,2,1773.74,0.0,222.37
O133475,C2483,P1161,2024-11-11,4,85377.7,21344.42,11895.66
O133476,C3859,P1114,2025-07-08,1,11191.8,0.0,2241.23
O133477,C3487,P1167,2024-04-07,1,21401.28,0.0,2424.63
O133478,C3564,P1165,2024-06-16,1,22896.56,0.0,3820.16
O133479,C5658,P1224,2024-07-21,2,1094.06,273.52,109.83
O133480,C5466,P1221,2025-07-21,3,2336.34,259.59,324.76
O133481,C3968,P1033,2024-01-28,2,151932.36,0.0,19146.39
O133482,C2016,P1021,2025-10-24,1,88531.01,0.0,10525.26
O133483,C1938,P1137,2025-01-20,1,25199.28,1326.28,4110.12
O133484,C1562,P1182,2024-02-04,2,57556.43,3029.29,10184.97
O133485,C3308,P1272,2025-11-17,2,5294.32,588.26,562.84
O133486,C1953,P1204,2024-07-23,1,255.79,0.0,14.16
O133487,C3227,P1194,2024-01-02,2,27226.64,6806.66,3821.01
O133488,C2758,P1149,2025-06-15,1,29244.89,5160.86,5686.71
O133489,C1169,P1048,2025-02-27,2,32182.4,3575.82,4499.92
O133490,C4944,P1268,2025-02-17,1,502.72,0.0,47.93
O133491,C5754,P1053,2024-08-06,2,96954.21,5102.85,12290.93
O133492,C3037,P1250,2025-01-11,3,687.05,121.24,19.03
O133493,C2594,P1144,2025-03-15,1,18067.81,2007.54,3251.05
O133494,C1261,P1271,2024-12-07,1,287.91,15.15,37.73
O133495,C1097,P1037,2024-08-23,2,81533.83,4291.25,12333.28
O133496,C4206,P1242,2025-11-29,2,786.47,41.39,119.71
O133497,C3708,P1099,2024-12-11,3,1736.15,192.91,324.45
O133498,C4920,P1204,2025-07-21,2,460.42,51.16,31.41
O133499,C3735,P1122,2024-09-09,2,37359.81,1966.31,8343.13
O133500,C1968,P1289,2025-02-07,1,8268.23,2067.06,1091.56
O133501,C5310,P1253,2024-12-22,1,255.36,63.84,22.97
O133502,C5434,P1098,2024-08-26,5,10380.0,0.0,1903.11
O133503,C4904,P1109,2025-11-30,2,7779.78,409.46,1600.86
O133504,C5759,P1293,2024-01-18,1,16046.87,2831.8,2730.33
O133505,C5382,P1057,2024-11-20,1,48162.24,5351.36,6008.51
O133506,C3337,P1081,2025-05-09,2,56048.62,6227.62,6359.11
O133507,C5199,P1286,2024-05-24,1,25345.6,2816.18,-1824.63
O133508,C4673,P1058,2024-04-23,1,48771.81,8606.79,7819.9
O133509,C3465,P1122,2024-10-17,3,56039.72,2949.46,8366.52
O133510,C3064,P1262,2024-04-24,2,2226.69,247.41,312.27
O133511,C4505,P1057,2024-05-10,1,53513.6,0.0,7271.65
O133512,C1376,P1259,2024-03-17,1,42.68,0.0,4.18
O133513,C4416,P1286,2025-12-14,4,107014.76,5632.36,14133.97
O133514,C3108,P1074,2025-10-05,4,123686.88,0.0,17372.34
O133515,C2917,P1242,2025-03-29,3,1179.7,62.09,126.87
O133516,C3343,P1111,2025-02-25,2,6057.54,318.82,918.82
O133517,C5665,P1166,2024-09-21,2,42019.83,2211.57,8015.46
O133518,C5899,P1043,2025-08-09,3,71577.84,3767.25,11376.81
O133519,C5887,P1187,2024-08-21,1,43951.19,4883.47,7190.63
O133520,C4263,P1059,2024-01-11,2,91725.25,10191.69,8968.24
O133521,C5039,P1210,2024-05-25,1,697.72,77.53,120.0
O133522,C1838,P1109,2024-12-13,5,20473.1,0.0,1743.26
O133523,C3655,P1266,2025-04-16,1,1403.74,247.72,175.55
O133524,C2583,P1049,2025-03-31,3,90141.96,10015.77,11632.62
O133525,C1858,P1128,2024-10-14,1,16820.06,885.27,2672.36
O133526,C4534,P1044,2025-10-30,2,138334.68,15370.52,22539.82
O133527,C1047,P1012,2024-08-08,1,81218.27,4274.65,10794.66
O133528,C5329,P1101,2025-03-13,1,517.09,27.22,55.07
O133529,C5968,P1289,2024-03-29,3,31005.87,0.0,2543.96
O133530,C2625,P1241,2024-04-05,1,341.2,0.0,44.69
O133531,C1671,P1229,2025-10-25,1,780.17,0.0,62.1
O133532,C4948,P1263,2025-06-02,1,1267.39,0.0,155.92
O133533,C5001,P1059,2025-05-02,1,45862.62,5095.85,4999.31
O133534,C4909,P1084,2024-09-17,2,57822.82,0.0,6047.01
O133535,C4539,P1088,2025-06-28,2,9335.07,1647.37,1340.59
O133536,C4944,P1278,2024-06-25,3,3543.75,0.0,311.17
O133537,C5310,P1291,2025-04-04,1,8713.41,458.6,1233.78
O133538,C1183,P1002,2025-09-11,1,87804.1,0.0,11451.6
O133539,C5967,P1194,2025-08-10,2,30629.97,3403.33,5738.79
O133540,C4844,P1090,2025-02-12,2,17727.7,933.04,1436.52
O133541,C3739,P1071,2024-08-30,2,30455.5,0.0,2943.52
O133542,C3003,P1176,2024-12-25,1,18238.84,959.94,3356.37
O133543,C5951,P1035,2025-12-25,3,234662.85,0.0,23326.74
O133544,C1477,P1269,2025-09-05,2,2727.63,303.07,-303.78
O133545,C4859,P1099,2024-02-10,1,643.02,0.0,85.64
O133546,C1683,P1267,2025-11-17,2,4558.87,804.51,521.71
O133547,C3816,P1033,2025-11-20,2,151932.36,0.0,17760.68
O133548,C3325,P1233,2025-04-11,2,2676.5,0.0,241.43
O133549,C1552,P1014,2025-02-02,1,73249.83,18312.46,12436.68
O133550,C1898,P1128,2025-09-08,2,35410.66,0.0,3737.12
O133551,C2821,P1059,2024-08-28,2,101916.94,0.0,8713.22
O133552,C2646,P1268,2024-11-04,1,477.58,25.14,64.66
O133553,C2179,P1094,2024-08-09,2,1071.1,189.02,119.53
O133554,C3431,P1007,2025-10-21,1,85830.63,4517.4,11369.15
O133555,C3997,P1211,2025-03-06,3,1193.18,298.3,89.44
O133556,C4593,P1013,2025-06-09,2,103532.74,0.0,3573.58
O133557,C2637,P1223,2024-02-08,1,935.91,0.0,62.0
O133558,C4275,P1207,2025-10-26,1,658.82,34.68,82.12
O133559,C4064,P1216,2025-03-23,4,1561.76,275.6,108.56
O133560,C4532,P1058,2025-09-22,1,51640.74,5737.86,7042.83
O133561,C5787,P1206,2024-02-26,2,301.83,15.89,29.55
O133562,C5494,P1299,2024-09-16,2,44099.28,0.0,6277.87
O133563,C5181,P1054,2025-03-10,4,38788.27,2041.49,5654.17
O133564,C4568,P1159,2025-10-07,1,6788.65,0.0,827.67
O133565,C2433,P1100,2025-10-30,2,6823.12,0.0,775.61
O133566,C1736,P1043,2025-02-01,1,25115.03,0.0,4330.99
O133567,C4500,P1028,2024-12-11,2,142633.18,0.0,17564.66
O133568,C3968,P1287,2025-08-03,1,34354.06,6062.48,4924.36
O133569,C3857,P1235,2025-06-14,2,1249.92,220.58,125.73
O133570,C4551,P1093,2025-06-01,1,5357.15,281.96,617.81
O133571,C4176,P1071,2024-01-11,1,14466.36,761.39,2207.33
O133572,C2159,P1085,2025-11-05,1,3029.7,159.46,88.27
O133573,C5552,P1087,2024-01-25,2,3077.36,0.0,299.55
O133574,C5400,P1040,2025-05-28,1,47064.58,5229.4,5857.18
O133575,C1635,P1166,2025-04-27,2,39808.26,4423.14,7280.66
O133576,C4005,P1270,2025-06-10,1,782.45,86.94,48.16
O133577,C5534,P1222,2025-11-09,1,741.64,39.03,101.07
O133578,C4364,P1230,2025-12-28,1,468.43,24.65,44.17
O133579,C3634,P1266,2024-04-03,2,3137.77,165.15,313.51
O133580,C5550,P1238,2025-09-26,1,1199.51,63.13,203.7
O133581,C4872,P1054,2025-02-19,2,20414.88,0.0,2960.85
O133582,C4317,P1122,2025-03-23,1,19663.06,0.0,3185.21
O133583,C3164,P1077,2025-12-22,1,32246.22,1697.17,4477.09
O133584,C4888,P1189,2025-07-01,1,21352.67,1123.82,2974.83
O133585,C5357,P1295,2025-11-08,1,15013.76,2649.49,2485.63
O133586,C1826,P1209,2024-07-05,2,618.48,109.14,100.93
O133587,C4505,P1051,2025-09-04,3,117020.37,6158.97,22275.48
O133588,C4510,P1296,2025-02-04,2,623.59,69.29,25.07
O133589,C1736,P1178,2024-05-30,1,11487.04,2027.12,1990.62
O133590,C5234,P1167,2025-12-17,2,42802.56,0.0,5068.09
O133591,C5330,P1063,2024-08-21,1,37250.82,0.0,3053.06
O133592,C1682,P1082,2024-05-05,1,15840.25,0.0,2499.23
O133593,C4680,P1247,2025-03-07,1,67.55,3.56,8.15
O133594,C2184,P1036,2025-10-16,2,118522.55,6238.03,9593.28
O133595,C2162,P1062,2024-12-19,2,97735.64,5143.98,14107.41
O133596,C1637,P1073,2025-06-26,1,41986.01,4665.11,5982.29
O133597,C4462,P1263,2025-11-27,3,3802.17,0.0,298.74
O133598,C5527,P1008,2024-07-30,2,153527.05,27093.01,27767.1
O133599,C3898,P1035,2024-01-25,2,156441.9,0.0,19611.26
O133600,C2299,P1044,2025-11-21,3,184446.24,46111.56,20724.56
O133601,C1951,P1046,2025-05-12,2,73484.66,12967.88,16034.4
O133602,C1842,P1154,2024-11-06,2,49720.9,5524.54,9186.47
O133603,C2029,P1268,2025-08-31,4,1910.34,100.54,169.02
O133604,C3780,P1002,2024-12-10,1,83413.9,4390.21,9903.15
O133605,C5980,P1281,2025-10-27,1,1282.58,67.5,104.53
O133606,C5665,P1029,2024-12-18,1,60266.79,3171.94,5574.34
O133607,C1482,P1080,2024-07-21,1,15179.48,2678.73,2149.18
O133608,C2007,P1015,2024-05-22,3,309460.24,16287.38,43198.71
O133609,C4433,P1289,2024-06-30,2,20670.58,0.0,3756.48
O133610,C4476,P1159,2025-04-10,2,13577.3,0.0,1904.91
O133611,C2054,P1216,2024-04-20,4,1745.49,91.87,248.24
O133612,C5787,P1008,2025-01-15,2,153527.05,27093.01,12642.22
O133613,C3963,P1180,2024-03-17,5,162909.05,28748.66,26737.77
O133614,C3655,P1153,2025-12-18,3,55378.78,9772.73,9868.46
O133615,C5118,P1108,2024-03-28,2,6543.27,1154.69,855.89
O133616,C2883,P1184,2025-07-19,1,7783.68,409.67,1257.66
O133617,C4589,P1095,2024-10-12,2,14800.88,0.0,1395.97
O133618,C5573,P1068,2024-11-15,1,6967.8,1229.61,608.0
O133619,C5746,P1226,2024-03-07,4,4635.58,515.06,332.85
O133620,C1210,P1277,2025-10-11,3,6035.13,317.64,-239.73
O133621,C1383,P1245,2025-12-05,1,344.07,0.0,37.67
O133622,C4554,P1294,2025-11-06,5,2309.9,0.0,188.94
O133623,C1028,P1130,2025-11-13,1,17922.2,3162.74,2897.73
O133624,C4343,P1278,2025-02-21,1,1004.06,177.19,71.09
O133625,C5116,P1271,2025-12-19,1,303.06,0.0,37.99
O133626,C1462,P1272,2025-12-01,1,2941.29,0.0,347.85
O133627,C1127,P1047,2025-06-29,1,35035.5,0.0,4960.91
O133628,C3555,P1025,2025-01-14,4,277617.38,30846.38,34895.72
O133629,C5947,P1172,2024-05-28,1,17153.03,0.0,3669.28
O133630,C3688,P1098,2024-06-09,5,10380.0,0.0,971.86
O133631,C5881,P1124,2024-12-08,2,14543.7,765.46,2529.62
O133632,C4526,P1078,2025-01-18,2,42097.9,7429.04,4863.36
O133633,C2540,P1056,2025-03-30,1,12327.94,648.84,-335.71
O133634,C2221,P1059,2024-12-21,1,50958.47,0.0,8711.15
O133635,C4053,P1265,2025-07-16,1,1697.43,188.6,191.25
O133636,C2673,P1175,2025-01-09,2,55194.38,0.0,6913.78
O133637,C2199,P1199,2025-06-14,1,371.65,65.58,19.06
O133638,C2980,P1251,2024-05-08,2,369.68,41.08,34.77
O133639,C3674,P1295,2025-05-21,2,31793.85,3532.65,4714.87
O133640,C5603,P1260,2024-05-28,1,1099.06,57.85,97.03
O133641,C5782,P1268,2025-01-13,1,427.31,75.41,-37.75
O133642,C4670,P1067,2024-10-14,2,56682.98,0.0,4775.58
O133643,C2221,P1004,2024-06-02,4,132382.04,6967.48,16102.3
O133644,C3303,P1113,2025-07-05,2,20287.74,5071.94,4387.24
O133645,C1502,P1133,2025-09-10,1,9608.89,505.73,1549.71
O133646,C3875,P1240,2024-06-18,2,395.06,0.0,32.66
O133647,C4233,P1047,2025-05-23,4,133134.9,7007.1,14994.12
O133648,C2995,P1232,2024-02-29,2,1131.98,199.76,123.96
O133649,C2098,P1212,2024-11-24,3,810.24,0.0,119.85
O133650,C5947,P1262,2024-07-14,1,1113.34,123.7,70.17
O133651,C1208,P1167,2024-03-02,2,38522.3,4280.26,4575.06
O133652,C4675,P1029,2024-10-16,4,253754.92,0.0,40652.92
O133653,C4463,P1238,2025-07-05,3,3409.13,378.79,460.22
O133654,C3823,P1035,2024-02-10,3,222929.71,11733.14,21744.24
O133655,C1942,P1063,2025-02-15,1,37250.82,0.0,5434.34
O133656,C5256,P1228,2024-10-26,1,623.36,0.0,69.49
O133657,C4074,P1112,2024-06-18,1,4165.31,219.23,477.36
O133658,C4421,P1218,2025-03-04,3,3985.58,209.77,408.23
O133659,C4556,P1234,2025-04-17,2,1773.74,0.0,210.66
O133660,C1609,P1249,2025-08-24,1,31.29,5.52,5.82
O133661,C3327,P1107,2024-11-02,1,9862.09,0.0,1518.28
O133662,C4944,P1285,2024-12-19,4,134544.76,0.0,19299.68
O133663,C2997,P1094,2024-10-16,1,567.05,63.01,82.88
O133664,C4675,P1294,2025-06-17,1,369.58,92.4,-28.94
O133665,C2885,P1229,2024-07-03,1,741.16,39.01,86.13
O133666,C5013,P1151,2025-05-09,1,16370.98,0.0,2227.49
O133667,C5214,P1267,2025-09-17,1,2145.35,536.34,70.41
O133668,C5166,P1247,2025-01-29,1,67.55,3.56,9.71
O133669,C4301,P1177,2024-07-18,1,21588.38,1136.23,2863.08
O133670,C3533,P1116,2025-02-12,3,61566.73,3240.35,6203.87
O133671,C5260,P1271,2024-11-09,3,772.8,136.38,64.39
O133672,C2901,P1256,2024-07-30,1,118.08,0.0,5.25
O133673,C5815,P1286,2025-10-22,1,25345.6,2816.18,4832.38
O133674,C5154,P1220,2024-04-16,1,1261.94,140.22,198.93
O133675,C2364,P1211,2024-10-01,1,447.44,49.72,40.93
O133676,C2885,P1165,2025-01-21,1,20606.9,2289.66,3389.68
O133677,C5477,P1267,2025-05-24,1,2681.69,0.0,255.6
O133678,C2272,P1107,2024-07-16,5,49310.45,0.0,6080.35
O133679,C1425,P1079,2025-08-21,1,32286.98,1699.31,3245.66
O133680,C1408,P1252,2024-09-27,1,279.03,69.76,26.92
O133681,C5334,P1149,2025-12-21,1,30965.18,3440.58,3377.08
O133682,C2866,P1226,2025-06-30,1,1158.89,128.77,85.89
O133683,C2058,P1126,2024-07-02,1,20638.28,0.0,4351.17
O133684,C2355,P1180,2025-05-04,2,72829.93,3833.15,16305.41
O133685,C3985,P1059,2024-01-31,5,254792.35,0.0,30295.75
O133686,C3103,P1173,2024-04-17,1,4154.88,218.68,719.41
O133687,C1716,P1175,2024-01-10,3,78651.99,4139.58,12810.23
O133688,C3459,P1048,2024-04-04,2,35758.22,0.0,2196.04
O133689,C4302,P1086,2025-07-28,2,15711.54,0.0,1689.93
O133690,C2981,P1165,2025-09-17,4,82427.62,9158.62,10775.92
O133691,C4108,P1255,2025-05-04,2,658.73,34.67,66.79
O133692,C4528,P1054,2024-10-10,2,18373.39,2041.49,2024.77
O133693,C4283,P1107,2024-12-19,2,19724.18,0.0,1202.24
O133694,C1715,P1056,2024-05-12,2,23358.2,2595.36,2474.75
O133695,C3183,P1197,2024-11-11,3,1506.26,265.81,42.86
O133696,C5531,P1126,2025-03-23,3,61914.84,0.0,9552.89
O133697,C1796,P1234,2025-07-27,1,886.87,0.0,76.05
O133698,C5381,P1274,2025-12-07,1,805.32,0.0,54.5
O133699,C3235,P1181,2024-10-30,2,83622.2,9291.36,13656.21
O133700,C4044,P1167,2025-03-17,2,40662.43,2140.13,5230.79
O133701,C2599,P1244,2024-03-16,2,416.35,73.47,33.11
O133702,C4652,P1189,2025-03-15,1,22476.49,0.0,1962.24
O133703,C1901,P1298,2024-03-26,2,1758.56,92.56,256.99
O133704,C4830,P1157,2025-10-10,1,14439.38,0.0,2603.69
O133705,C1717,P1032,2024-04-09,1,53177.75,0.0,6075.57
O133706,C1864,P1091,2024-05-25,3,21903.35,3865.3,2934.81
O133707,C1046,P1128,2024-06-27,1,15934.8,1770.53,3536.78
O133708,C5312,P1054,2025-02-14,3,29091.2,1531.12,3599.06
O133709,C5207,P1180,2025-05-27,3,109244.89,5749.73,10267.89
O133710,C2964,P1287,2024-06-24,3,109124.66,12124.96,20349.14
O133711,C1020,P1171,2025-07-25,1,16491.48,0.0,2219.11
O133712,C5651,P1125,2025-05-13,1,5775.0,303.95,825.85
O133713,C1858,P1118,2025-04-17,1,11946.44,628.76,2076.24
O133714,C1748,P1155,2025-02-18,1,19292.2,2143.58,2286.95
O133715,C2058,P1239,2025-11-11,2,498.96,26.26,68.17
O133716,C2292,P1097,2025-09-16,2,1009.28,112.14,120.61
O133717,C5644,P1119,2025-07-28,1,24030.12,0.0,3837.1
O133718,C4173,P1157,2025-02-28,1,13717.41,721.97,2170.26
O133719,C2713,P1300,2025-02-12,4,94784.28,0.0,16483.82
O133720,C4838,P1282,2025-03-13,2,812.84,42.78,119.54
O133721,C4875,P1037,2025-12-28,2,72951.32,12873.76,5925.83
O133722,C2244,P1216,2024-12-20,1,436.37,22.97,41.99
O133723,C1877,P1046,2025-05-08,3,123194.87,6483.94,10682.56
O133724,C1763,P1227,2024-02-10,4,4121.82,216.94,369.34
O133725,C2790,P1157,2025-07-11,2,23103.01,5775.75,3795.32
O133726,C1149,P1259,2024-12-09,3,121.64,6.4,10.51
O133727,C3208,P1065,2025-12-24,1,25877.9,1362.0,4208.92
O133728,C2006,P1275,2024-02-01,3,3582.41,398.05,493.8
O133729,C4856,P1279,2025-12-20,1,2775.62,0.0,131.48
O133730,C2667,P1229,2025-03-24,2,1560.34,0.0,154.58
O133731,C4285,P1106,2024-05-29,3,18584.65,978.14,1895.92
O133732,C4440,P1217,2024-06-20,2,858.24,0.0,71.42
O133733,C4969,P1243,2024-05-13,1,440.96,49.0,56.55
O133734,C3368,P1288,2024-01-10,1,15672.1,2765.66,1982.03
O133735,C3006,P1099,2024-02-06,1,610.87,32.15,80.26
O133736,C2292,P1076,2025-07-10,2,81024.76,0.0,-5290.27
O133737,C1051,P1129,2024-05-29,1,13920.41,732.65,2498.62
O133738,C1790,P1198,2024-08-27,1,183.21,20.36,26.81
O133739,C2122,P1275,2024-11-05,1,1260.48,66.34,-114.15
O133740,C4320,P1090,2025-04-20,2,16794.67,1866.07,2388.0
O133741,C4951,P1067,2025-08-05,2,51014.68,5668.3,8293.97
O133742,C3294,P1068,2025-05-16,1,8197.41,0.0,602.46
O133743,C5112,P1129,2025-09-10,3,43959.18,0.0,6030.31
O133744,C2876,P1045,2024-12-30,2,61479.0,6831.0,7640.42
O133745,C4305,P1247,2024-12-17,1,67.55,3.56,3.41
